time,uptime,jetson_clocks,nvp model,CPU1,CPU2,CPU3,CPU4,CPU5,CPU6,GPU,MTS FG,MTS BG,RAM,EMC,SWAP,APE,NVENC,NVDEC,NVJPG,fan,Temp AO,Temp AUX,Temp CPU,Temp GPU,Temp thermal,power cur,power avg
2021-06-14 21:07:10.510248,0:05:26.220000,OFF,MODE_15W_6CORE,25,15,20,19,16,16,23,0,0,1317348,1317348,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.1,2785,2656
2021-06-14 21:07:11.051390,0:05:26.760000,OFF,MODE_15W_6CORE,27,22,11,18,22,30,15,1,1,1316708,1316708,0,150,OFF,OFF,OFF,0.0,27.0,27.5,29.0,28.0,28.1,2744,2657
2021-06-14 21:07:11.587175,0:05:27.290000,OFF,MODE_15W_6CORE,25,21,25,26,21,16,20,0,0,1316480,1316480,0,150,OFF,OFF,OFF,0.0,27.0,28.0,29.0,28.0,28.25,2949,2661
2021-06-14 21:07:12.110755,0:05:27.820000,OFF,MODE_15W_6CORE,23,20,18,24,30,26,19,1,1,1317056,1317056,0,150,OFF,OFF,OFF,0.0,27.5,27.5,29.5,28.0,28.25,2949,2665
2021-06-14 21:07:12.654697,0:05:28.360000,OFF,MODE_15W_6CORE,20,13,20,16,20,17,22,0,0,1316908,1316908,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2826,2667
2021-06-14 21:07:13.205154,0:05:28.910000,OFF,MODE_15W_6CORE,25,18,18,23,23,24,23,1,1,1316456,1316456,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2703,2667
2021-06-14 21:07:13.733599,0:05:29.440000,OFF,MODE_15W_6CORE,28,23,25,25,26,18,14,1,1,1317012,1317012,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.25,2908,2670
2021-06-14 21:07:14.260675,0:05:29.970000,OFF,MODE_15W_6CORE,17,21,23,20,28,26,33,0,0,1317212,1317212,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.25,2949,2674
2021-06-14 21:07:14.787567,0:05:30.490000,OFF,MODE_15W_6CORE,20,17,14,12,13,20,15,0,0,1317196,1317196,0,150,OFF,OFF,OFF,0.0,27.5,27.5,29.5,28.0,28.45,2867,2676
2021-06-14 21:07:15.327281,0:05:31.030000,OFF,MODE_15W_6CORE,20,18,7,19,20,18,23,0,0,1315944,1315944,0,150,OFF,OFF,OFF,0.0,27.5,28.0,29.5,28.0,28.45,2580,2675
